id,date,tweet
1465422940195983370,Mon Nov 29 20:50:29 +0000 2021,#Manabí Seguimos en los #16diasdeactivismo #Hoy estaremos en la comunidad San José de Picoaza a partir de las 17H00 para mediante un teatro foro fomentar comunidades libres de #ViolenciaDeGenero  Gracias al apoyo de @generalitat  #Ecosol @Maquita_Cjusto   !Contamos contigo! #25N https://t.co/mg6DRNo1gH
1465422730170441739,Mon Nov 29 20:49:39 +0000 2021,🦋 Dora María es una líder política con trayectoria en la lucha por las libertades; crítica de las arbitrariedades y abusos de la dictadura. Fue detenida el 13 de junio  luego que las fuerzas policiales allanaron su casa. ¡Exigimos libertad para las presas políticas! #16días #25N https://t.co/TfYjr5t9Zo
1465417766811230211,Mon Nov 29 20:29:56 +0000 2021,"Desde la articulación amplia y diversa para gestar actividades del #25N. Decimos fuerte y claro,¡Las mujeres trans son mujeres! ¡Ellas son nuestras compañeras y hermanas! Colectivas, instituciones y activistas independientes rechazamos y condenamos todo acto transfóbico. https://t.co/m3UPkEHpPO"
1465413628853686293,Mon Nov 29 20:13:29 +0000 2021,"#AccionesSDH | En #Portoviejo participamos en la socialización del “Modelo de Gestión para la Restitución de Derechos de Mujeres Víctimas de Violencia” liderada por @PrefecturManabi, en el marco de las #JornadasLibresDeViolencia.@BernardaOM#25N https://t.co/RUpXrOjcl4"
1465412878316548107,Mon Nov 29 20:10:30 +0000 2021,"#25N | La socióloga, Anny Matamoros del Centro de Estudios e Información de la Mujer Multiétnica, expone la grave situación de violencia que viven las mujeres de la costa caribe de#Nicaragua.https://t.co/gZnKoMz6mD"
1465411187034710017,Mon Nov 29 20:03:47 +0000 2021,¡Así se vivió el #25N en la UIS bajo la óptica de uno de sus estudiantes! 💜Por: Gabriel Hernández https://t.co/JpbPN5swTM
1465410510678069257,Mon Nov 29 20:01:06 +0000 2021,"Casi 1 de cada 3 mujeres en el mundo ha sufrido violencia, pero esta cifra sería aún mayor si se incluyera todo el espectro de la violencia, como el acoso sexual, la violencia digital, las prácticas nocivas, la explotación sexual, etc. #16días #Únete #25N https://t.co/fRLsl1gws9"
1465410240070008835,Mon Nov 29 20:00:01 +0000 2021,🔶 Campaña ÚNETE de aquí al 2030 para poner fin a la violencia contra las mujeres #16Días  #YaEsYa #25N #Unete 👉 Tiempo de cambio #MasculinidadPositiva https://t.co/pA9mL2VvxM
1465408585312002050,Mon Nov 29 19:53:27 +0000 2021,"Reconocer que eres víctima de violencia es el primer paso para cortar el ciclo. Es momento de visibilizar las diferentes formas de violencia que existen. Si sufres violencia, o conoces a alguien, no calles.#NiUnaMenos #25N #BastaDeViolencia #WeSeeEqual #GenderEquality https://t.co/1MFZCdSwMh"
1465408348845748233,Mon Nov 29 19:52:30 +0000 2021,"#YoNoPermito decidas por mí.En el marco del #25N nos sumamos a la lucha contra la violencia hacia la mujer, por eso queremos que nos cuentes qué no permites participando con la etiqueta #YoNoPermito.@GobAntioquia https://t.co/rMAzsIpXoQ"
1465407273476448269,Mon Nov 29 19:48:14 +0000 2021,"Desarma la Violencia de Género, #NiUnaMás #NiUnaMenos #25N #Colombia #Antioquia #Medellìn @IANSAnetwork @Redepaz_Oficial @mesaporlavidame @MujeresAnt @natyvelos @amvallev @CaroSalda25 @valencadavid13 @apelaezbotero @AZULVIRVIESCAS https://t.co/cIEygf0diQ"
1465404873395118092,Mon Nov 29 19:38:42 +0000 2021,"Unámonos, movamos cielo y tierra, para apoyarnos y defender nuestro derecho a ser mujeres,con el significado que decidamos que esa palabra tenga.¡Queremos existir seguras, sin miedo en campos y en ciudades! #UNIDAS  #NingunaMujer #25N  #25Nov https://t.co/fuzGUlFbMw"
1465399653214601222,Mon Nov 29 19:17:57 +0000 2021,7️⃣Mujeres de @Alcandelaria_ se tomaron la Plaza del barrio Egipto para conmemorar el #25N. 'Porque nos queremos vivas y seguras' reiteramos el compromiso ciudadano e institucional para promover el derecho de las mujeres a vivir una vida libre de violencias y sin miedo. https://t.co/XpXii54kXT
1465399606200705026,Mon Nov 29 19:17:46 +0000 2021,"4️⃣Organizaciones de mujeres, @LocSanCristobal y @secredistmujer, en articulación con el #COLMYG, realizaron una toma cultural para resignificar el sector aledaño al Colegio Madre Elisa Roncallo, en conmemoración del #25N #DateCuentaEsViolencia https://t.co/O2JU6q2QSp"
1465398226916458509,Mon Nov 29 19:12:17 +0000 2021,"2️⃣A través del yoga, música y clases de defensa personal, las mujeres de @AlcaldiaBunidos reflexionaron sobre la conmemoración #25N #DateCuentaEsViolencia, en el Parque Juan XXIII. https://t.co/oCeOgfurZD"
1465398186453999627,Mon Nov 29 19:12:08 +0000 2021,"📍#25N Seguimos conmemorando el Día Internacional de la Eliminación de la Violencia contra las Mujeres y los 16 días de activismo, en las localidades de Bogotá #DateCuentaEsViolencia.🧵Acá te contamos👇🏽"
1465391832070774807,Mon Nov 29 18:46:53 +0000 2021,"#AccionesSDH | En #Manta participamos en la ""Mesa de la Política Intersectorial de Prevención del Embarazo en Niñas y Adolescentes"", con el fin de articular acciones en tres cantones de #Manabí.@BernardaOM#25N https://t.co/VHdhBhOUDH"
1465389337814700035,Mon Nov 29 18:36:58 +0000 2021,"💜Este espacio también en respaldo a las Mujeres del Norte y Bajo Cauca Antioqueño, que participaban simultáneamente en la Movilización Nacional #25N Caucasia-Ant🎉""Un Viaje de Alegría y Fiesta por la Vida"".Con apoyo de @NLinColombia @ICCOLatam https://t.co/buiyXYiUWB"
1465389332907364355,Mon Nov 29 18:36:57 +0000 2021,"#25AñosPorLaPazEste #25N las Mujeres de Pasto realizaron la actividad simbólica #RutaPacíficaTejiendoSinMiedo, donde presentaron una gran manta bordada para rechazar la violencia patriarcal. #MujeresIncidiendoPorLaPaz https://t.co/haiU6l9d4l"
1465388213225279490,Mon Nov 29 18:32:30 +0000 2021,"#AccionesSDH | En #Salitre organizamos  la ""Feria de Conicimientos"", para socializar los servicios que brindan las diferentes instituciones del Estado, en conjunto con el Consejo Cantonal de Protección de Derechos por las #JornadasLibresDeViolencia. @BernardaOM#25N https://t.co/PxC9a0jdHW"
1465385102976987149,Mon Nov 29 18:20:08 +0000 2021,📌¿Qué rol deben cumplir los medios frente a la violencia contra la mujer en los medios? #SondeoDeOpinión2021 #25N 👇👇👇 https://t.co/MJF47xS7tQ
1465382656317829121,Mon Nov 29 18:10:25 +0000 2021,"Hoy estaré en el programa #QueDeÚltima a las 19h30 hablando sobre erradicación de la violencia contra la mujer, los cuerpos e identidades femeninas y feminizadas, la violencia en razón d género, al marco del #25N👇https://t.co/inPFzT6jqM#CuerposDistintosDerechosIguales https://t.co/gWEY2eAGTW"
1465380151894626306,Mon Nov 29 18:00:28 +0000 2021,Especialistas participan en diversos foros organizados por la UNAM en ocasión del #25N Día Internacional de la Eliminación de la Violencia contra la Mujer• El feminicidio es la punta del iceberghttps://t.co/5jCPQzpB2N@SalaPrensaUNAM
1465380043740254209,Mon Nov 29 18:00:02 +0000 2021,"En la conmemoración del #25N, realizamos una galería desde #ChéverePensarEnVozAlta con algunas red flags para crear conciencia sobre los tipos de violencia que existen 🚩🚩🚩https://t.co/AIvTLKtSgV"
1465380039294271490,Mon Nov 29 18:00:01 +0000 2021,En el marco del #25N y los 16 días de activismo compartimos una infografía sobre la Violencia contra las mujeres. Descárgala en https://t.co/A5PiaOfSDk#UNAMLibreDeViolencia @IgualdadUnam https://t.co/KoXVshLYvq
1465378282677968897,Mon Nov 29 17:53:02 +0000 2021,#25N día internacional de eliminación de la violencia contra la mujer.#fuifamosa https://t.co/uF5LRkbesg
1465377805693329419,Mon Nov 29 17:51:08 +0000 2021,"Por el #25N marchamos en Ciudad del Este, juntas y organizadas, por el fin de todas las formas de violencia hacia las mujeres y reiteramos nuestro pedido #AltoParanáAlbergueYa con una intervención teatral frente a la Gobernación. #NiUnaMenos#25NPy#VivasNosQueremos https://t.co/eRMjh3gixT"
1465377093613756416,Mon Nov 29 17:48:19 +0000 2021,"“Al hijo de puta que me drogó y violó junto a sus amigos, le tengo una noticia: sigo viva y luchando”. #25N Medellín. https://t.co/yffiGL5SjY"
1465372785354543104,Mon Nov 29 17:31:11 +0000 2021,"📢En el #25N anunciamos una gran noticia: ¡el lanzamiento de una nueva publicación con #SelloCdR, 'Guía breve para mujeres periodistas'! @MatildeyMilagro, @Florencemujer1 y @eme_pe comparten fragmentos del libro con pautas para hacer periodismo sensible al género y al conflicto👇 https://t.co/K6PwNIHhBI"
1465364008555450369,Mon Nov 29 16:56:19 +0000 2021,En  el marco de las #JornadasLibresDeViolencia por el #25N participamos de la socialización del Modelo de Gestión para la Restitución de Derechos de Mujeres Víctimas de Violencia de la  @PrefecturManabi@BernardaOM nuestra más alta prioridad como gobierno son las niñas y mujeres https://t.co/ntzJ2hmFDB
1465362705511026692,Mon Nov 29 16:51:08 +0000 2021,Debemos seguir fomentando el deporte femenino y empoderando a nuestras deportistas. Los sueños están para cumplirse. #25N#DeLaIndignaciónAlaAcción https://t.co/96ikCB8ARM
1465362070178779137,Mon Nov 29 16:48:37 +0000 2021,#NosEstanRobandoElAgua #25N Duque quiere privatizar lo público y se vale de artimañas sumado a los Politiqueros regionales y locales https://t.co/WUIV74kFj1
1465359803383955458,Mon Nov 29 16:39:36 +0000 2021,"¿Y tú cómo te sientes y qué sabes respecto a la violencia de género? En el @iquimicaunam queremos escucharte, participa en la encuesta...#25N @IgualdadUnam Encuesta abierta: https://t.co/HVJ3rsB3dE https://t.co/GGJuyV1syF"
1465359454824714247,Mon Nov 29 16:38:13 +0000 2021,"#25N | DÍA INTERNACIONAL DE LA ELIMINACIÓN DE LA VIOLENCIA CONTRA LA MUJER.Rechazamos cualquier forma de violencia. Por esto, hoy nos unimos para crear conciencia y sensibilizar a toda la población acerca de la violencia contra las mujeres. https://t.co/I0NLsp8A0b"
1465357317570891782,Mon Nov 29 16:29:44 +0000 2021,"#WebinarGratuito | En el marco del Día Internacional de la eliminación de la violencia contra la mujer, extendemos la invitación al webinar  “Mujeres, migración y violencia”.🗓29 de Noviembre ✅Inscribí aquí: https://t.co/UZXErkCaBJ💜Enlace Zoom: https://t.co/tR40MX4x3F#25N https://t.co/rg8ctoD2qo"
1465355207341133827,Mon Nov 29 16:21:21 +0000 2021,"Realizamos una charla en conmemoración por el #25N y la igualdad de género, junto a @plan_ecuador y nuestras mentoras de #MentoringDifare. ¡Seguimos sumando iniciativas a favor de los 16 días contra la violencia de género!🧡 #GrupoDifare #Igualdad #ÚNETE #16Días #GenderEquality https://t.co/EXgWOFbfTI"
1465349421521117185,Mon Nov 29 15:58:21 +0000 2021,En el marco de los 16 días de activismo propuesto por ONU Mujeres ponemos disposición de toda la comunidad diferentes materiales y recursos comprendidos en la campaña de sensibilización por el #25N 👉🏼 Podés verlo en https://t.co/On1wtkByUT #ViolenciaDeGenero https://t.co/0Oa3DjP4i0
1465346818053656587,Mon Nov 29 15:48:00 +0000 2021,"Establecer un modelo de belleza con determinado cuerpo, rostro y comportamiento.Restringir la libre elección de la mujer.Producción y reproducción de comentarios, “chistes” y mensajes machistas o discriminatorios.Esto es violencia simbólica💜✊🏼 #NiUnaMenos #25N #BastaYa https://t.co/ZbBAbyjLwA"
1465344773355720707,Mon Nov 29 15:39:53 +0000 2021,"#NoticiaRecomendada ""Si me matan, sacaré los brazos de la tumba y seré más fuerte""- Minerva MirabalEl #25N se celebró el Día Internacional de la No Violencia contra la Mujer, pero ¿sabes qué hay detrás de este día?Lee aquí 👉 https://t.co/IrYzD52nAh https://t.co/oLUzkQ9YHe"
1465342355272314882,Mon Nov 29 15:30:16 +0000 2021,Es hora de abrir los ojos. Queremos una vida de derechos para todas las mujeres y niñas. #16días #25N #YaEsYa https://t.co/7MXiMiPGcu
1465341399956701193,Mon Nov 29 15:26:29 +0000 2021,📅25 de Noviembre: ✊Día Internacional de lucha contra la violencia hacia las mujeres🚫Apoyamos el activismo: 16 días sin violencia de género!#25N #16DiasContraLaViolenciaDeGenero#DiaContralaViolenciadeGenero#VivasNosQueremos #NiUnaMenos https://t.co/TUx0gXndYO https://t.co/ts7Jjts5CK
1465340493232054273,Mon Nov 29 15:22:52 +0000 2021,Postales #25N en Medellín.#NiUnaMenos https://t.co/9uLJaOpAQo
1465340467713822723,Mon Nov 29 15:22:46 +0000 2021,#25N ¿Por qué vivimos violencia para parir actualmente?🎧 Escucha este podcats.👇🏽 Sigue el hilo de esta publicación. https://t.co/mcVWjxqXfi
1465335498117984265,Mon Nov 29 15:03:02 +0000 2021,👉🏻 En el marco del #25N te invitamos a participar de la actividad que se llevará a cabo en la localidad de Juan José Castelli organizada por la Subsecretaria de igualdad y género de esta localidad. https://t.co/S1nvE1ck0V
1465335426974203913,Mon Nov 29 15:02:45 +0000 2021,"➡️La condecoración fue entregada por Ministerio de Relaciones Exteriores el #25N, Día Internacional de la Eliminación de la Violencia contra la Mujer.#DDHH #Mujer https://t.co/d51LwFhc96"
1465335029626777613,Mon Nov 29 15:01:10 +0000 2021,No permitas más violencia contra las mujeres y niñas. ¡Debemos parar con la violencia YA! #16días #25N #Únete #YaEsYa https://t.co/ONNAxQgdC7
1465334893739663370,Mon Nov 29 15:00:37 +0000 2021,"#ConLupa #25N@LaColaDeRata conoció 3 casos de presunto feminicidio en la ciudad, cuyas investigaciones no avanzan en la Fiscalía. Ante la dilación en los procesos, familiares de Paula, Samara y Leidy piden justicia y exigen celeridad.Apoya @cuestion_p 👇https://t.co/EOFiESm2nf https://t.co/1Myw91jOtr"
1465334742203518978,Mon Nov 29 15:00:01 +0000 2021,#LuchaContraLasViolencias Como #mujeresindígenas pedimos a los Estados recoger y analizar información cualitativa y cuantitativa desagregada sobre la situación y las violencias que nos afectan.📖Mira nuestras recomendaciones👉https://t.co/o2KJwPR4Ef #SomosIndígenas #25N https://t.co/phffRTcPel
1465334741251465223,Mon Nov 29 15:00:01 +0000 2021,"Seguimos exigiendo en toda Nuestramérica el derecho a decidir sobre nuestras vidas, nuestros cuerpos, nuestros sueños y proyectos.#25N #violencia #mujeres #tehuel #todxs https://t.co/0xSRcWpW95"
1465334736520417286,Mon Nov 29 15:00:00 +0000 2021,"Cada día, 137 mujeres son asesinadas por miembros de su propia familia o parejas íntimas Fuente: Datos recopilados @ONUMujeres#25N #YaEsYa #Únete #16Días@MinGenerosAR @ONUMujeresArg  @CancilleriaARG https://t.co/PMRm6hjITD"
1465331267038326786,Mon Nov 29 14:46:13 +0000 2021,"La situación en que las mujeres y niñas cruzan la frontera, se ha vuelto mucho más riesgosa con el prolongado cierre de fronteras debido a la pandemia, que ha causado la activación de pasos irregulares, #unidascontralatratadepersonas #16dias #25N #COVID19 https://t.co/PTymH92UDh"
1465328708156329992,Mon Nov 29 14:36:03 +0000 2021,"🔺#25n para el Día internacional de la Eliminación de la Violencia hacia la mujer, junto a @jr_cba y @jrcbacapital leímos un documento en nuestro comité acompañado de una intervención antes de la Marcha"
1465327470522122257,Mon Nov 29 14:31:08 +0000 2021,"O #25N, a #RedeTIL integrada por orientadores/as laborais de #Lugo, alzou a súa voz para amosar como afecta a violencia de xénero ás mulleres que atendemos nas nosas entidades; velaquí tes o seu vídeo! ▶ https://t.co/4mjHg9kQwU"
1465326179465023495,Mon Nov 29 14:26:00 +0000 2021,"¡Unámonos a la lucha contra la violencia a la mujer!. Lleva prendas y accesorios de color naranja, Ilumina edificios y monumentos como manifestación. ¡Que nuestra voz se escuche!​#OnuMujeres #OnuMujeresEcuador, #PactoGlobalEcuador  #16Días, #25N #Coop23deJulio https://t.co/Q8WeuyJsBx"
1465325614689259531,Mon Nov 29 14:23:45 +0000 2021,👉🏻 En el marco del #25N te invitamos a participar de la actividad que se llevará a cabo en la localidad de Juan José Castelli organizada por la Subsecretaria de igualdad y género de esta localidad. https://t.co/pYiiYQmh4k
1465323738262654986,Mon Nov 29 14:16:18 +0000 2021,🟠 Los gobiernos deben poner fin a la impunidad de los autores de la violencia sexual y de género. #16diasdeactivismo #25N #16dias https://t.co/yY2dQghniO
1465322002219257858,Mon Nov 29 14:09:24 +0000 2021,"#25N | Las mujeres comunistas se hicieron presentes en la marcha 'Nuestras voces contra el machismo y el fascismo', realizada el sábado 27 de noviembre. https://t.co/7aEqNq1Qxc"
1465320589602824245,Mon Nov 29 14:03:47 +0000 2021,"Ayer, en el contexto del #25N Día Internacional de la Eliminación contra la Violencia hacia la Mujer, estuvimos realizando el festival informativo-cultural #SomosIgualesQueTú👉 Únete, porque la violencia de género no distingue nacionalidad: https://t.co/HB3GrL9Fxh https://t.co/K2CULZXaNQ"
1465319639806881800,Mon Nov 29 14:00:01 +0000 2021,Jornada conmemorativa - #25N Eliminación de la Violencia contra la Mujer. 📆 1 de diciembre - 18 hs - Modalidad virtual.📑 Inscripción: https://t.co/4pMY1Z0uV6 #UFLOUniversidad #ImpactoPositivo #Pintaelmundodenaranja https://t.co/tCY79u8Kzc
1465313211608088578,Mon Nov 29 13:34:28 +0000 2021,La mujer tiene derechos inherentes y en ello se debe construir una sociedad y la familia para que desde el hogar propiciemos una vida libre de violencias en igualdad de género.#MujeresVisiblesMujeresInvencibles#ErradiquemosElFeminicidio#YaBasta#16días#YaEsYa#25N https://t.co/TILkK6x3tL
1465306322040201222,Mon Nov 29 13:07:05 +0000 2021,"[GÉNEROS Y DIVERSIDAD]#25N – Día Internacional de la Eliminación de la Violencia contra la Mujer MACHO SE HACE, NO SE NACE - https://t.co/lio24jnRyNPor Beatriz Chisleanschi(@BeatrizChisle)¡Saltá el cerco!¡Difundí!#ViolenciaDeGenero https://t.co/bvZKDwKDS9"
1465304558658277385,Mon Nov 29 13:00:05 +0000 2021,"O pasado #25N, dende @FEAFESGalicia tamén percorrimos o #CamiñoAoRespecto con @igualdadenarede, porque condenamos firmemente calquera tipo de violencia cara a muller, e queremos unha sociedade respectuosa, libre e igualitaria ✊💜🚶 https://t.co/8uwIB9y2LB"
1465300403726303236,Mon Nov 29 12:43:34 +0000 2021,📢El #DNP se une a @MinTransporte para decir #AltoAlAcosoEnElTransporte #AltoAlAcoso #MujeresLibresDeViolencias #25NTe invitamos a hacer parte del cambio y construir ciudades más seguras y amables para niñas y mujeres. 🙋🏻‍♀‍🙋🏼‍♀‍🙋🏿‍♀‍ https://t.co/VbQQzhmsjt
1465296163037405190,Mon Nov 29 12:26:43 +0000 2021,"🟠“El resto es carreta”.. así lo dijo una lideresa en lo profundo de la ruralidad Nariñense la semana pasada, a propósito del #25N y los innumerables “discursos” sobre igualdad de género #ODS5@CAREGlobal Por aquí les dejo la frase… cuanta razón tiene….. 💪🙌 https://t.co/AWjtidssYf"
1465292026774265864,Mon Nov 29 12:10:17 +0000 2021,"#FOL #Rosario #25N La deuda es con nosotras, con nosotres.No con el FMI.El Estado, es responsable.https://t.co/3zQdO0e2Pg"
1465291738021609473,Mon Nov 29 12:09:08 +0000 2021,#FOL #Mendoza #VillaAtuel #25N así fue nuestra Jornada Nacional de Lucha por una vida libre de violencia machista y patriarcalhttps://t.co/R0S3t4Pbpa
1465291530059530240,Mon Nov 29 12:08:19 +0000 2021,#FOL #Jujuy #25N Organizadas y en lucha¡Por una vida libre de toda violencia machista!https://t.co/ocpydiitzX
1465291033718235142,Mon Nov 29 12:06:20 +0000 2021,"#FOL #SantiagoDelEstero #25N La deuda es con nosotras, NO CON EL #FMIBasta de violencia machista. 💜 MAYWA 💜 FOL GÉNEROS 🔥🔥🔥https://t.co/numc9tdE8S"
1465290098409447426,Mon Nov 29 12:02:37 +0000 2021,"#FOL #Trelew#25N JORNADA NACIONAL DE LUCHAContra toda forma de violencia machista y patriarcal.No estamos solas, ESTAMOS ORGANIZADAS ✊https://t.co/oik9kv37b6"
1465289859011076096,Mon Nov 29 12:01:40 +0000 2021,"#FOL #Jujuy #25N NO ESTAMOS SOLAS, ESTAMOS ORGANIZADAShttps://t.co/OjWUtx43Pr"
1465282710839205889,Mon Nov 29 11:33:16 +0000 2021,"📌Instamos a las mujeres y niñas, a hablar sobre lo que les pasa y a recurrir a los servicios de atención legal, psicológica, gratuita e integral, que ofrece el MINNA y @minmujerpy.#HablemosaTiempo #25N #NoALaViolenciaContraLaMujer #147FonoAyuda https://t.co/w08NZuHQ5b"
1465281889669898248,Mon Nov 29 11:30:00 +0000 2021,"#25N: El Día Internacional de la Eliminación de la Violencia contra las Mujeres busca visibilizar y concientizar la situación de las víctimas de violencia de género.👉En Argentina, el número es escalofriante: una mujer muere cada 34 horas.Más info👉 https://t.co/5QWpRCHFbd https://t.co/NKeTAHHhVG"
1465281442104037378,Mon Nov 29 11:28:14 +0000 2021,"🗣️ El pasado viernes desde el #IAFEP llevaron a cabo en el marco del #25N ""Día de la eliminación de la violencia por motivos de género"" el conversatorio sobre ""El rol de las mujeres e Identidades femenizadas en la #EconomiaPopular y el #Emprendedurismo"".✅ https://t.co/KOVAPaNkMH"
1465242404500480002,Mon Nov 29 08:53:06 +0000 2021,#25N 💜| Al ritmo de la música de Las Gaiteras del Valle de Aburrá inicia movilización en la ciudad de Medellín del día conmemorativo sobre la eliminación de la violencia contra las mujeres. https://t.co/NTN1xyNoW0
1465238073147547653,Mon Nov 29 08:35:54 +0000 2021,"🔴 Tras el #25N, es necesario seguir fomentando medidas que faciliten la recuperación e independencia de las mujeres víctimas de violencia de género y de sus hijos e hijas a cargo.https://t.co/l2WMJDqcd8"
1465199722809937920,Mon Nov 29 06:03:30 +0000 2021,No más violencia policial contra mujeres y cuerpos feminizados. Desde @nobinariecr denunciamos la violencia de género sufrida por compañeres en la marcha del #25N y nos unimos a las denuncia de compañeras ante agresiones misóginas y racistas. ¡No más violencia! https://t.co/L3SbJsWaxM
1465147711594930176,Mon Nov 29 02:36:50 +0000 2021,#25N Dia a lo no violencia contra las mujeres 💚💜 https://t.co/dYVZoNKUWp
1465127632547287052,Mon Nov 29 01:17:03 +0000 2021,Ellos nos enseñan cómo juntos podemos construir un territorio libre de violencia contra las mujeres 🦋🧡.#25N #PichinchaEsMujer #PichinchaSinMachismo
1465124453055139848,Mon Nov 29 01:04:24 +0000 2021,"También hicimos un reconocimiento a mujeres directoras por su contribución al patrimonio audiovisual antioqueño.Hacer visible el trabajo de las mujeres en el quehacer cinematográfico, ayuda a eliminar las violencias que también sufren ellas en el sector artístico y cultural #25N https://t.co/lirSzt6tZ9"
1465123594732662789,Mon Nov 29 01:01:00 +0000 2021,"En este Día Internacional de la Eliminación de las Violencias Patriarcales, alzamos nuestros grito preguntando ¿Dónde está Tehuel? ¿Dónde están las pibas que nos hacen falta? #25N #violencia #mujeres #tehuel #todxs https://t.co/0xSRcWpW95"
1465118620355379207,Mon Nov 29 00:41:14 +0000 2021,"En #Ecuador se produce un feminicidio cada 44 horas, es una cifra alarmante y resulta contradictorio que sean otras mujeres las que dirigen instituciones ineficientes como Diana Salazar al frente de la fiscalía, Guadalupe Llori en la asamblea #25N https://t.co/dQ37KlqgBe"
1465115037232775174,Mon Nov 29 00:27:00 +0000 2021,"El pasado #25Nov #25N #25Noviembre con ocasión del #DiaContralaViolenciadeGenero cientos de personas salieron a las calles a la convocatoria realizada por @LunaRojaMujer, para denunciar la violencia estructural de este  sistema capitalista, imperialista y patriarcal. https://t.co/ui8TsnAr7D"
1465100804944285698,Sun Nov 28 23:30:26 +0000 2021,⚠️ ¿Sabías que 1 de cada 3 mujeres en el mundo ha sufrido violencia física o sexual a lo largo de su vida?Comparte este post y #Únete a los #16Días de activismo para acabar con la violencia contra las mujeres y niñas. 🚺 ​#25N #GenderEquality https://t.co/ABRzGU70Cf
1465078535496757248,Sun Nov 28 22:01:57 +0000 2021,🤚 Paremos la violencia machista ✊🏾🦋25Nov: Día Internacional de lucha contra la violencia hacia las mujeres#25N #Paremoslaviolenciamachista#16DiasContraLaViolenciaDeGenero#DiaContralaViolenciadeGenero#VivasNosQueremos #NiUnaMenos https://t.co/JnBuHMXP2d
1465076802779557890,Sun Nov 28 21:55:04 +0000 2021,"Gracias a la Secretaría de Cultura Ciudadana por el trabajo articulado para sensibilizar a la ciudadanía en el espacio público, sobre la eliminación de las violencias contra las mujeres en sus diversidades 💙#25N #CulturaParque https://t.co/6PdgEKFpzL"
1465075814060408844,Sun Nov 28 21:51:08 +0000 2021,"Por otro lado, no hay nada de info de la otra marcha del Centro, tampoco sobre el #25N, absolutamente nada sobre la gente de La Resistencia cerca a Palacio ni de los enfrentamientos con la Policía."
1465063219408650243,Sun Nov 28 21:01:05 +0000 2021,"Hoy domingo, en el contexto de nuestras actividades por el #25N Día Internacional de la Eliminación contra la Violencia hacia la Mujer, estamos realizando un festival informativo-cultural en la explanada de la Municipalidad de Los Olivos desde las 3pm. https://t.co/E5YiJcDmht"
1465063084289101833,Sun Nov 28 21:00:33 +0000 2021,"⚠️📱 La violencia contra las mujeres y las niñas es totalmente inaceptable, ya sea en la calle, en el hogar o en internet.Construyamos redes y comunidades #LibreDeViolencia.Comparte. ✉️#ViolenciaDigital #16días #25N https://t.co/cvRi464pKF"
1465062948045393921,Sun Nov 28 21:00:01 +0000 2021,🔊Las personas proveedoras de salud también pueden defender la vida y la salud de las niñas que han sido forzadas a ser madres. Cuidar la salud de las sobrevivientes también pasa por tener la capacidad de darles un trato humano y digno. Son #NiñasNoMadres. #25N @NinasNoMadresLA https://t.co/vJ5jWRUF2t
1465048012472922118,Sun Nov 28 20:00:40 +0000 2021,Quedarse en casa no es dar consentimiento. ¡Hagamos de las familias #EspaciosSeguros! #16días #25N https://t.co/2Q6VLQfhuH
1465044618513244162,Sun Nov 28 19:47:10 +0000 2021,"Marcha por el #25N contra el machismo, fascismo y golpistas ✊ https://t.co/SK5TV9zAfz"
1465038461677805573,Sun Nov 28 19:22:43 +0000 2021,En prueba de sonido esta mañana! Vamos a hacer un show bien bonito y poderoso 🔥 #25N @MujeresAnt Felices de hacer parte de Mujeres al Parque @AlcaldiaMed https://t.co/e2KkISPCMP
1465037231752683520,Sun Nov 28 19:17:49 +0000 2021,"La Arquidiócesis de Santa Cruz en Bolivia expresó su condena por la violencia de las manifestantes feministas el #25N, en que incluso golpearon a una mujer afuera de la Catedral. Vía @YoDash https://t.co/8AiW0WlzKg"
1465028112937332743,Sun Nov 28 18:41:35 +0000 2021,"El pasado jueves #25N en el marco del Día Mundial de la NO Violencia contra la Mujer, @ecuadordicenomas lanzó junto a @inspiramujergye la Campaña y Guía: Sácale Roja al ABUSO SEXUAL, para crear entornos libres de violencia sexual en las organizaciones deportivas. @NOMOREorg https://t.co/QGsyXadywP"
1465020822695915529,Sun Nov 28 18:12:37 +0000 2021,"En la misma semana del #25N hipercustodiado por fuerzas de seguridad. Mucho flyer, pero en los hechos... https://t.co/ckpWnZsZQv"
1465020749765353481,Sun Nov 28 18:12:20 +0000 2021,En latinoamerica el 21% de mujeres dependen económicamente de su parejaEsto aumenta el riesgo de violencia Dato de @ONUMujeres#25N#16dias https://t.co/X2X5eRyZIG
1465019523967459333,Sun Nov 28 18:07:27 +0000 2021,¡La causa de las mujeres es la causa de la sociedad! Seguimos trabajando en el marco de las #JornadasLibresDeViolencia 🦋💜#25N https://t.co/JXpiBoVMEm
1465018923267596294,Sun Nov 28 18:05:04 +0000 2021,"7️⃣Mujeres, niñas y niños de @Alca_Martires, participaron en la jornada artística y cultural para la promoción del derecho de las mujeres a una vida libre de violencias, en conmemoración del #25N #DateCuentaEsViolencia https://t.co/rOwBmp7xVc"
1465018163679088640,Sun Nov 28 18:02:03 +0000 2021,Nadie debería elegir entre su derecho a un empleo y su dignidad o integridad. La #OITAméricaCentral trabaja para impulsar iniciativas desde el diálogo social tripartito para ratificar el Convenio 190 #16dias #Únete #25N #RatificarC190 #ratifyc190 https://t.co/P7JJjIoORS
